Energy,βiso,Difference,βzz,βxx,βyy
299.04,0.0016888435515624218,-0.00038496600103099846,0.0008809718685190568,0.002061612712019506,0.002061612712019506
299.06,0.0016888863313110878,-0.00038537489763448797,0.0008801565569392236,0.0020620514333401243,0.0020620514333401243
299.08,0.0016889333987437788,-0.00038582965362923865,0.0008792492946652147,0.0020625388487773718,0.0020625388487773718
299.1,0.0016889969613113438,-0.00038633814007964354,0.0008782457712994943,0.002063094787468318,0.002063094787468318
299.12,0.001689085456794436,-0.00038690063010992563,0.0008771538514569677,0.0020637279516644708,0.0020637279516644708
299.14,0.0016891899742291563,-0.00038750585425412817,0.0008759882737490369,0.002064418517985375,0.002064418517985375
299.16,0.0016892982172549372,-0.0003881325237502657,0.00087478141741747,0.0020651335757982635,0.0020651335757982635
299.18,0.0016894014720374147,-0.0003887555137046838,0.0008735772945571246,0.002065840082404693,0.002065840082404693
299.2,0.0016894855580514103,-0.00038935280321510785,0.0008724079366805997,0.0020665025340633283,0.0020665025340633283
299.22,0.0016895411508910216,-0.0003899092625485618,0.0008712957699334977,0.002067096955989157,0.002067096955989157
299.24,0.0016895786164771965,-0.00039041568043169473,0.000870270490585122,0.0020676247946696574,0.0020676247946696574
299.26,0.0016896094908255008,-0.0003908642487676716,0.0008693600203586456,0.002068090025406739,0.002068090025406739
299.28,0.001689624791291899,-0.0003912452445163059,0.0008685757809283848,0.00206847425057032,0.00206847425057032
299.3,0.0016895858310065578,-0.0003915497035356572,0.0008678978971544178,0.0020687301031586695,0.0020687301031586695
299.32,0.001689463913263128,-0.0003917766071977297,0.000867299809975567,0.002068827900110535,0.002068827900110535
299.34,0.0016892879226230676,-0.0003919376736439644,0.0008667858128085588,0.0020688078728640725,0.0020688078728640725
299.36,0.0016890965116045323,-0.0003920551251731916,0.000866347923492359,0.0020687301921693247,0.0020687301921693247
299.38,0.0016888987953937145,-0.00039215434016315776,0.0008659419993340539,0.002068628547529543,0.002068628547529543
299.4,0.0016886832680365813,-0.0003922568041835484,0.0008655114457658197,0.0020685122378351533,0.0020685122378351533
299.42,0.0016884386514201424,-0.0003923772596988393,0.000865014046826762,0.0020683842603535655,0.0020683842603535655
299.44,0.0016881737277668596,-0.00039252517819501117,0.0008644387083209063,0.002068262568709048,0.002068262568709048
299.46,0.0016879036435281953,-0.000392708375586421,0.0008637841745866215,0.002068169877636562,0.002068169877636562
299.48,0.0016876404993079552,-0.00039293529422071687,0.0008630448295109512,0.0020681264626094763,0.0020681264626094763
299.5,0.0016874053882275646,-0.00039321284639517773,0.0008622272603908543,0.0020681601100448503,0.0020681601100448503
299.52,0.0016872137130682415,-0.00039354113674851515,0.0008613466504176327,0.0020682863240473544,0.0020682863240473544
299.54,0.0016870506681211565,-0.0003939099938534301,0.0008604095391650762,0.002068480449741208,0.002068480449741208
299.56,0.0016868951965874049,-0.00039430050738940083,0.0008594345541503654,0.0020687031191408403,0.0020687031191408403
299.58,0.001686736834059401,-0.0003946906158230961,0.0008584575282701311,0.002068922505278761,0.002068922505278761
299.6,0.0016865646477156658,-0.0003950611850207423,0.0008575076827030235,0.002069109147424627,0.002069109147424627
299.62,0.001686371179309837,-0.000395399339363785,0.0008566045793748622,0.0020692431196504993,0.0020692431196504993
299.64,0.001686163733933873,-0.0003956978581972961,0.0008557706763070425,0.002069324735164719,0.002069324735164719
299.66,0.0016859510922276398,-0.0003959517149540342,0.0008550253026588491,0.0020693579072961553,0.0020693579072961553
299.68,0.0016857267643535956,-0.00039615542961607235,0.0008543734687026038,0.0020693308398122166,0.0020693308398122166
299.7,0.0016854629581934564,-0.0003963045930313151,0.0008537966351608311,0.0020692114711372634,0.0020692114711372634
299.72,0.0016851403393328887,-0.0003964001802505158,0.0008532734214231931,0.002068981411015276,0.002068981411015276
299.74,0.0016847802892136984,-0.00039645077432264134,0.0008528071969455123,0.0020686703520011182,0.0020686703520011182
299.76,0.0016844093318552499,-0.0003964700819048333,0.0008523957215961785,0.0020683180905046025,0.0020683180905046025
299.78,0.0016840299498567025,-0.0003964720302650353,0.000852012250859843,0.0020679405951365493,0.0020679405951365493
299.8,0.0016836234078329846,-0.0003964674169102282,0.0008516153902072137,0.0020675295859224983,0.0020675295859224983
299.82,0.0016831740672542228,-0.0003964638272283661,0.0008511735827672739,0.0020670767693934176,0.0020670767693934176
299.84,0.0016826959295453345,-0.000396467562265302,0.0008506876068841896,0.0020666022483846512,0.0020666022483846512
299.86,0.0016822101956148004,-0.00039648558355033536,0.0008501640543259545,0.00206613396477252,0.00206613396477252
299.88,0.0016817291252182848,-0.00039652573996587785,0.0008495987135499187,0.0020656917785197176,0.0020656917785197176
299.9,0.0016812686083559976,-0.00039659419472864055,0.0008489945407173449,0.0020652975475745658,0.0020652975475745658
299.92,0.001680839928767974,-0.000396691537462545,0.000848361582211025,0.002064963126620024,0.002064963126620024
299.94,0.001680432215035605,-0.00039681059538185936,0.0008477040190857264,0.002064670698706428,0.002064670698706428
299.96,0.0016800302205054823,-0.0003969375682319463,0.000847035565258352,0.0020643916541578647,0.0020643916541578647
299.98,0.0016796276740856204,-0.00039705604695423587,0.000846384384921405,0.002064103832710394,0.002064103832710394
300.0,0.0016792205791255834,-0.0003971519871337869,0.0008457759543781793,0.0020637896382664795,0.0020637896382664795
300.02,0.0016788062875167434,-0.00039721728089483826,0.0008452246403297174,0.0020634385717227754,0.0020634385717227754
300.04,0.0016783871184093808,-0.00039725031047222164,0.000844736156892779,0.0020630513857198907,0.0020630513857198907
300.06,0.001677965394102449,-0.0003972534284608926,0.0008443078893203418,0.0020626326806146966,0.0020626326806146966
300.08,0.0016775333022652566,-0.00039722966469646353,0.0008439256670101033,0.0020621775779181245,0.0020621775779181245
300.1,0.0016770643953908702,-0.0003971818720498307,0.0008435570555534135,0.002061662392606906,0.002061662392606906
300.12,0.0016765392153429814,-0.0003971148162369068,0.0008431725957049698,0.002061072281268928,0.002061072281268928
300.14,0.0016759773726217626,-0.000397037689629045,0.0008427726072834395,0.002060435755534704,0.002060435755534704
300.16,0.0016754051420835435,-0.0003969645915243397,0.0008423537770161986,0.0020597927428519605,0.0020597927428519605
