sam_th,energy,polarization,scan,q,R,R_err
3.5,286.0,100.0,6.0,0.017696396373500546,0.06414857540627952,0.06548344225004694
3.5,286.5,100.0,7.0,0.01772733412939827,0.045690677314064745,0.04774331462577221
3.5,287.0,100.0,8.0,0.017758271885296002,0.010607478654015061,0.0108357703348646
3.5,287.7,100.0,9.0,0.01780158474355282,0.03832128889063621,0.03923585515801587
3.5,288.6,100.0,10.0,0.01785727270416873,0.09013560800420972,0.0915179364535885
3.592,284.0,100.0,1.0,0.01803395734174964,0.08435218975434593,0.0878922278922074
3.592,284.2,100.0,2.0,0.018046657311708618,0.05758940726401249,0.0603305020343051
3.592,284.6,100.0,3.0,0.018072057251626576,0.009348088332361287,0.009519118503901431
3.678,285.0,100.0,4.0,0.018530159850106753,0.042796265604056465,0.04341082357306758
3.678,285.5,100.0,5.0,0.01856266890247536,0.05489858468329643,0.05551136834391397
3.678,286.0,100.0,6.0,0.01859517795484397,0.07009153858344284,0.07155007246811777
3.678,286.5,100.0,7.0,0.018627687007212578,0.02537494038451997,0.026514900491865216
3.678,287.0,100.0,8.0,0.018660196059581188,0.01392204575888036,0.014221672779666867
3.678,287.7,100.0,9.0,0.018705708732897237,0.02829449915236978,0.028969768571177945
3.678,288.6,100.0,10.0,0.018764225027160734,0.06961934343858327,0.07068703245952748
3.708,250.0,100.0,0.0,0.01638692356678652,0.7108176151653752,0.7122040702825964
3.778,284.0,100.0,1.0,0.018966466581936202,0.046505053009380945,0.048456746993092804
3.778,284.2,100.0,2.0,0.018979823248543196,0.03864521947778412,0.04048462387591829
3.778,284.6,100.0,3.0,0.019006536581757195,0.00929404395159266,0.009464085341321486
3.858,285.0,100.0,4.0,0.019435680295839173,0.036882148435531815,0.03741177918521008
3.858,285.5,100.0,5.0,0.019469777980568714,0.04715352407213061,0.04767985656792497
3.858,286.0,100.0,6.0,0.019503875665298258,0.04523200021627662,0.046173232301067055
3.858,286.5,100.0,7.0,0.0195379733500278,0.016718932270914793,0.0174700243143813
3.858,287.0,100.0,8.0,0.019572071034757343,0.01782263754301594,0.01820621219016615
3.858,287.7,100.0,9.0,0.0196198077933787,0.022149243325302208,0.022677851610141374
3.858,288.6,100.0,10.0,0.019681183625891878,0.07083475807392817,0.07192108681191019
3.916,250.0,100.0,0.0,0.017304753222203994,0.6998855195293212,0.7012506515115874
3.964,284.0,100.0,1.0,0.01989877594335087,0.022274114429626547,0.02320890005638505
3.964,284.2,100.0,2.0,0.019912789165846188,0.01700589771682215,0.017815330900984156
3.964,284.6,100.0,3.0,0.019940815610836826,0.0075836982543267635,0.007722447607909151
4.036,285.0,100.0,4.0,0.02033095079871111,0.037516804881849455,0.038055549351408736
4.036,285.5,100.0,5.0,0.020366619133445694,0.03190297267512941,0.03225907694436016
4.036,286.0,100.0,6.0,0.020402287468180274,0.030458183851881693,0.031091987790437578
4.036,286.5,100.0,7.0,0.020437955802914853,0.013495851749128582,0.014102148054677249
4.036,287.0,100.0,8.0,0.020473624137649436,0.01923946379461779,0.019653531045807086
4.036,287.7,100.0,9.0,0.02052355980627785,0.019124198117513425,0.019580611432286798
4.036,288.6,100.0,10.0,0.020587762808800095,0.048980226989330314,0.04973139251340621
4.124,250.0,100.0,0.0,0.018222354819082107,0.5521463639511809,0.5532233295966891
