sam_th,energy,polarization,scan,q,R,R_err
3.7079999999999997,286.5,100.0,7.0,0.01877941440753735,0.0472425723680807,0.049627550057888936
3.7079999999999997,287.0,100.0,8.0,0.018812188254670924,0.0377648298022693,0.039625436819065114
3.7079999999999997,287.7,100.0,9.0,0.018858071640657923,0.05362132317077946,0.05627430066810605
3.7079999999999997,288.6,100.0,10.0,0.018917064565498357,0.11238088268865445,0.11788836721361569
3.826,284.0,100.0,1.0,0.019207082075771386,0.06165307252057119,0.06468568560770399
3.826,284.2,100.0,2.0,0.019220608189909255,0.058790650521489816,0.06171559697284444
3.826,284.6,100.0,3.0,0.019247660418184993,0.06945656035459266,0.07284049546601208
3.8579999999999997,250.0,100.0,0.0,0.017048842364771197,0.9408155276071728,0.9814589205252492
3.916,285.0,100.0,4.0,0.01972741867331255,0.051327962302519105,0.05377380775504459
3.916,285.5,100.0,5.0,0.01976202817975696,0.09196011315166402,0.09631598302649125
3.916,286.0,100.0,6.0,0.01979663768620137,0.0011639681556751707,0.0012205767166199347
3.916,286.5,100.0,7.0,0.019831247192645778,0.0330481500212364,0.034716541400858614
3.916,287.0,100.0,8.0,0.019865856699090186,0.03142091438780816,0.032968967803915006
3.916,287.7,100.0,9.0,0.019914310008112356,0.040406490557540836,0.0424056488001243
3.916,288.6,100.0,10.0,0.019976607119712293,0.09910398686227499,0.1039608064649301
4.0440000000000005,284.0,100.0,1.0,0.02029970529657118,0.03119489307006054,0.03272931847837103
4.0440000000000005,284.2,100.0,2.0,0.02031400086368144,0.02902873228982569,0.03047296681938601
4.0440000000000005,284.6,100.0,3.0,0.020342591997901966,0.0544834654251708,0.057137908874469116
4.096,250.0,100.0,0.0,0.0180988452489435,0.7658707074571588,0.798956453997498
4.1259999999999994,285.0,100.0,4.0,0.020783541512167047,0.03185752175426675,0.03337557490144148
4.1259999999999994,285.5,100.0,5.0,0.020820003865697163,0.06586916617155425,0.06898918752400154
4.1259999999999994,286.0,100.0,6.0,0.020856466219227283,0.004510664714170909,0.004730036899851906
4.1259999999999994,286.5,100.0,7.0,0.0208929285727574,0.02811489786551604,0.029534240648928855
4.1259999999999994,287.0,100.0,8.0,0.020929390926287518,0.025295662724497004,0.026541935719930212
4.1259999999999994,287.7,100.0,9.0,0.02098043822122968,0.038320330455315514,0.04021627349395115
4.1259999999999994,288.6,100.0,10.0,0.021046070457583894,0.08189978040192082,0.08591346816063816
4.26,284.0,100.0,1.0,0.021382014659418636,0.019218108628293498,0.020163415737142882
4.26,284.2,100.0,2.0,0.021397072416221043,0.027604327278240567,0.028977694954874934
4.26,284.6,100.0,3.0,0.021427187929825862,0.05351253926949898,0.056119679035862235
4.334,250.0,100.0,0.0,0.0191485358425306,0.5809493495232554,0.6060464615343928
4.334,285.0,100.0,4.0,0.021829330860484882,0.02723247520007306,0.028530138747216112
4.334,285.5,100.0,5.0,0.021867627932169943,0.0595908450017292,0.062413481443361646
4.334,286.0,100.0,6.0,0.021905925003855006,0.006591978069764333,0.006912573088184185
4.334,286.5,100.0,7.0,0.021944222075540067,0.020309622511212395,0.02133492647223031
4.334,287.0,100.0,8.0,0.021982519147225127,0.021109051879308276,0.022149057891520937
4.334,287.7,100.0,9.0,0.022036135047584213,0.02956412450801951,0.031026844045881994
4.334,288.6,100.0,10.0,0.022105069776617324,0.07832533512669146,0.08216384894507603
4.478,284.0,100.0,1.0,0.022474037237709053,0.027530780437616104,0.02888497418077849
4.478,284.2,100.0,2.0,0.02248986402449617,0.03631368755704872,0.03812036243840192
4.478,284.6,100.0,3.0,0.022521517598070414,0.052534173066657246,0.05509364666975644
4.542,285.0,100.0,4.0,0.022874832521064713,0.02295933436195933,0.024053377082986153
4.542,285.5,100.0,5.0,0.02291496380618939,0.05238141687875214,0.05486256471516923
4.542,286.0,100.0,6.0,0.022955095091314066,0.0066380758185039445,0.006960912760129529
4.542,286.5,100.0,7.0,0.02299522637643874,0.024843000667745394,0.02609716612424996
4.542,287.0,100.0,8.0,0.023035357661563415,0.014914467807095905,0.015649277512288604
4.542,287.7,100.0,9.0,0.02309154146073796,0.028025227277500182,0.02941180808021316
4.542,288.6,100.0,10.0,0.023163777773962373,0.06387132356159667,0.06700148518418195
4.572,250.0,100.0,0.0,0.02019789603341068,0.433544540317746,0.452273739169764
4.696,284.0,100.0,1.0,0.02356573446788467,0.04159708185314172,0.04364317379401427
4.696,284.2,100.0,2.0,0.02358233005553811,0.05410764132395607,0.05679959917912259
4.696,284.6,100.0,3.0,0.023615521230844993,0.05156324691098542,0.05407541683114956
4.75,285.0,100.0,4.0,0.023920032715288687,0.015046482974675776,0.015763467836517966
4.75,285.5,100.0,5.0,0.023961997684964632,0.05306312018373844,0.055576558224984474
4.75,286.0,100.0,6.0,0.02400396265464058,0.0060710735090067315,0.006366334795201798
4.75,286.5,100.0,7.0,0.024045927624316524,0.03320058817562275,0.03487667519032711
4.75,287.0,100.0,8.0,0.02408789259399247,0.015309129211610512,0.016063383192928462
4.75,287.7,100.0,9.0,0.024146643551538793,0.01985207250959668,0.02083427694859412
4.75,288.6,100.0,10.0,0.024222180496955494,0.04941192473911645,0.05183347015092079
4.81,250.0,100.0,0.0,0.021246907715162945,0.23053077710685627,0.24048974640394422
4.914,284.0,100.0,1.0,0.024657090545858684,0.05547790783275952,0.05820677474015067
4.914,284.2,100.0,2.0,0.024674454694130415,0.07265699878851514,0.07627182238525121
4.914,284.6,100.0,3.0,0.024709182990673883,0.04616549268922365,0.048414683130695184
4.958,285.0,100.0,4.0,0.02496491766851198,0.013040620393020034,0.013662023243544139
4.958,285.5,100.0,5.0,0.02500871576968481,0.03598063297537444,0.03768492573756546
4.958,286.0,100.0,6.0,0.025052513870857638,0.010459579189017671,0.01096827156439854
4.958,286.5,100.0,7.0,0.025096311972030463,0.04136155255682786,0.04344963487578548
4.958,287.0,100.0,8.0,0.025140110073203294,0.008578552285969519,0.009001202531205512
4.958,287.7,100.0,9.0,0.02520142741484525,0.01643279794604938,0.01724582978844041
4.958,288.6,100.0,10.0,0.025280263996956345,0.04488932216405231,0.04708922699875136
5.048,250.0,100.0,0.0,0.02229555278738002,0.07579271312740951,0.3320763017785827
5.13,284.0,100.0,1.0,0.025738082176194284,0.06498291038202894,0.30833478386975965
5.13,284.2,100.0,2.0,0.02575620758617752,0.06694003004067281,0.43303734018295226
5.13,284.6,100.0,3.0,0.025792458406143994,0.035265830837312405,0.2263045075781923
5.1659999999999995,285.0,100.0,4.0,0.026009473610244287,0.007915266383212797,0.07149915055618099
5.1659999999999995,285.5,100.0,5.0,0.026055104265700856,0.03367523048628031,0.2327540476856368
5.1659999999999995,286.0,100.0,6.0,0.02610073492115743,0.022041653257515264,0.15269958546224768
5.1659999999999995,286.5,100.0,7.0,0.026146365576613994,0.0394064399686296,0.28098258297716794
5.1659999999999995,287.0,100.0,8.0,0.026191996232070563,0.002144545849051684,0.029074135996815822
5.1659999999999995,287.7,100.0,9.0,0.026255879149709758,0.010248734383013259,0.10789676566959329
5.1659999999999995,288.6,100.0,10.0,0.026338014329531586,0.0377193643248304,0.6821848668843411
5.286,250.0,100.0,0.0,0.02334381315598027,0.029652068245603243,0.09994561761871396
5.348,284.0,100.0,1.0,0.02682871204893885,0.05782358483428468,0.20227034532156143
5.348,284.2,100.0,2.0,0.026847605508128244,0.05181425264732539,0.2344726222341378
5.348,284.6,100.0,3.0,0.026885392426507036,0.022732941443492694,0.1009334957258135
5.374,285.0,100.0,4.0,0.027053686774331356,0.005946695370742147,0.03769169982360202
5.374,285.5,100.0,5.0,0.027101149382707378,0.03038651029250025,0.1517305866260786
5.374,286.0,100.0,6.0,0.0271486119910834,0.030893218596385198,0.15645255674290434
5.374,286.5,100.0,7.0,0.027196074599459417,0.03459948725862514,0.17782973359454454
5.374,287.0,100.0,8.0,0.027243537207835438,0.0007860713163556379,0.01710424341723945
5.374,287.7,100.0,9.0,0.027309984859561865,0.006297497000777186,0.039898587155743036
5.374,288.6,100.0,10.0,0.0273954175546387,0.02785554576504838,0.32465712058059015
5.524,250.0,100.0,0.0,0.024391670733520044,0.022374994926988592,0.07159208850669165
5.566,284.0,100.0,1.0,0.027918953532592706,0.045538780650114824,0.1564709366462957
5.566,284.2,100.0,2.0,0.027938614767474813,0.03799693054622882,0.1836087599799071
5.566,284.6,100.0,3.0,0.027977937237239032,0.011808660237469237,0.05983563275721494
5.584,285.0,100.0,4.0,0.028107578706719375,0.0028965476171026686,0.026444494489527803
5.584,285.5,100.0,5.0,0.02815689024831011,0.027248320253474796,0.1312685775033247
5.584,286.0,100.0,6.0,0.028206201789900846,0.0352027888257275,0.17477329241018968
5.584,286.5,100.0,7.0,0.02825551333149158,0.026589576793222,0.1395705221991401
5.584,287.0,100.0,8.0,0.028304824873082318,0.0008462514858394327,0.018413712731695207
5.584,287.7,100.0,9.0,0.028373861031309348,0.0027576730881825797,0.01910030422576363
5.584,288.6,100.0,10.0,0.028462621806172674,0.02668974872842802,0.29151240814762563
5.762,250.0,100.0,0.0,0.025439107439505698,0.0124157530740776,0.04047419662789202
5.782,284.0,100.0,1.0,0.028998794221280013,0.02950062904143933,0.10398781221257837
5.782,284.2,100.0,2.0,0.029019215907351337,0.022917881435684885,0.11187846955749066
5.782,284.6,100.0,3.0,0.02906005927949399,0.007364034279544783,0.03454959176514397
5.792,285.0,100.0,4.0,0.0291510614080044,0.006071934828665641,0.03427356062350173
5.792,285.5,100.0,5.0,0.0292022036210009,0.019242849182088344,0.10354473195147434
5.792,286.0,100.0,6.0,0.0292533458339974,0.029004501050259857,0.15257813203648501
5.792,286.5,100.0,7.0,0.0293044880469939,0.01527832916102961,0.07728195926523108
5.792,287.0,100.0,8.0,0.029355630259990398,0.0013813149158011225,0.015752803932448566
5.792,287.7,100.0,9.0,0.029427229358185494,0.001737231264520577,0.011320901332992551
5.792,288.6,100.0,10.0,0.029519285341579195,0.020817317862883426,0.23869137815055644
6.0,250.0,100.0,0.0,0.026486105200705646,0.000824179949135586,0.001122102282845697
6.0,284.0,100.0,1.0,0.030088215508001614,0.01334505740951681,0.04859319233648962
6.0,284.2,100.0,2.0,0.030109404392162177,0.010666772179473285,0.0543973166515632
6.0,284.6,100.0,3.0,0.030151782160483313,0.0020798916186089834,0.014797493401670173
6.0,285.0,100.0,4.0,0.030194159928804438,0.006280852320090999,0.033159636985872744
6.0,285.5,100.0,5.0,0.03024713213920585,0.015492485981099278,0.07726454644751868
6.0,286.0,100.0,6.0,0.030300104349607265,0.0176700762192843,0.09290643249535381
6.0,286.5,100.0,7.0,0.03035307656000867,0.008668696163420607,0.04371652452489964
6.0,287.0,100.0,8.0,0.030406048770410084,0.001161503783437421,0.025190496235139335
6.0,287.7,100.0,9.0,0.03048020986497206,0.0011297375005195143,0.010381926934347883
6.0,288.6,100.0,10.0,0.030575559843694602,0.018195916427456445,0.20286372416131743
6.2219999999999995,284.0,100.0,1.0,0.03119717843969902,0.005295751660117345,0.03136984946835512
6.2219999999999995,284.2,100.0,2.0,0.031219148283670638,0.004308808689668917,0.03579841514099824
6.2219999999999995,284.6,100.0,3.0,0.03126308797161388,0.001728599949839402,0.01408746339926997
6.2219999999999995,285.0,100.0,4.0,0.03130702765955712,0.00578009075276317,0.06512371526847467
6.2219999999999995,285.5,100.0,5.0,0.03136195226948616,0.011018808655183888,0.09879928728258033
6.2219999999999995,286.0,100.0,6.0,0.03141687687941521,0.0087985919024823,0.08049522172338675
6.2219999999999995,286.5,100.0,7.0,0.03147180148934426,0.0026707416698816123,0.02477664255602424
6.2219999999999995,287.0,100.0,8.0,0.03152672609927331,0.002003819617662343,0.04360141095547887
6.2219999999999995,287.7,100.0,9.0,0.03160362055317397,0.0019769355065826113,0.023803001005642345
6.2219999999999995,288.6,100.0,10.0,0.031702484851046264,0.016476409375849592,0.35580693386797296
6.25,250.0,100.0,0.0,0.027585400282962753,0.006671677994174256,0.037154780350941295
6.444,284.0,100.0,1.0,0.03230567301607639,0.002387361237720781,0.01414174369578112
6.444,284.2,100.0,2.0,0.03232842349003137,0.0029404328592376482,0.024429684344446968
6.444,284.6,100.0,3.0,0.03237392443794135,0.0008382106098501226,0.006831112825289869
6.444,285.0,100.0,4.0,0.03241942538585131,0.005099942588972598,0.057460552654998664
6.444,285.5,100.0,5.0,0.03247630157073877,0.007945879009075391,0.07124610359405166
6.444,286.0,100.0,6.0,0.03253317775562623,0.0013473702468970613,0.012326616346062707
6.444,286.5,100.0,7.0,0.03259005394051368,0.000376495523901445,0.003492773234059243
6.444,287.0,100.0,8.0,0.032646930125401145,0.0013845296684444875,0.030126188266549506
6.444,287.7,100.0,9.0,0.032726556784243584,0.002243386380250879,0.02701116353434496
6.444,288.6,100.0,10.0,0.03282893391704101,0.01547529750305137,0.3341879914276822
6.5,250.0,100.0,0.0,0.02868417017896197,0.032250098780244776,0.17960179395985063
6.6659999999999995,284.0,100.0,1.0,0.033413682595586046,0.003018890879993147,0.017882664925544623
6.6659999999999995,284.2,100.0,2.0,0.03343721335797731,0.004682172234010433,0.03890039160862347
6.6659999999999995,284.6,100.0,3.0,0.033484274882759825,0.002387296579852976,0.019455602318515463
6.6659999999999995,285.0,100.0,4.0,0.03353133640754234,0.006162469582990446,0.06943194002299244
6.6659999999999995,285.5,100.0,5.0,0.03359016331352049,0.006538958116874029,0.05863105728892578
6.6659999999999995,286.5,100.0,7.0,0.03370781712547677,0.0010777028019717109,0.009997918333772237
6.6659999999999995,287.0,100.0,8.0,0.03376664403145492,0.0007093030232320789,0.01543383063790165
6.6659999999999995,287.7,100.0,9.0,0.03384900169982432,0.0014757479120143964,0.017768525537019273
6.6659999999999995,288.6,100.0,10.0,0.03395489013058498,0.01405495122423491,0.3035157106553182
6.75,250.0,100.0,0.0,0.029782393969708318,0.05235207291977076,0.2915503074262639
6.888,284.0,100.0,1.0,0.03452119054396147,0.004899925696626881,0.029025139654283633
6.888,284.2,100.0,2.0,0.034545501241527644,0.0069753792331740255,0.05795279845071259
6.888,284.6,100.0,3.0,0.03459412263665999,0.005496957414568224,0.04479821163495349
6.888,285.0,100.0,4.0,0.03464274403179232,0.006255025827959884,0.07047476215183658
6.888,285.5,100.0,5.0,0.03470352077570775,0.005838993608937294,0.05235488019289131
6.888,286.0,100.0,6.0,0.03476429751962318,0.002540717581256674,0.023244131254918636
6.888,286.5,100.0,7.0,0.0348250742635386,0.0033259189304117682,0.03085476421715458
6.888,287.0,100.0,8.0,0.034885851007454026,0.0002840555435677415,0.006180807084685414
6.888,287.7,100.0,9.0,0.03497093844893562,0.000918670621993813,0.011061118416034193
6.888,288.6,100.0,10.0,0.03508033658798339,0.011506178753938659,0.24847514343607557
7.0,250.0,100.0,0.0,0.030880050746603882,0.05412541833448091,0.3123468211640193
7.112,284.0,100.0,1.0,0.035638150708446045,0.00955951570869515,0.06404609558297177
