{1=sample1,2=KM3245432}
CCD
Scan Type: One Motor From File
Y:\Collins\2024Nov\XRR\znpc\.macro\2024 11 16\znpc.txt
X Motor: Beamline Energy
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\241116\CCD Scan 85257
Time	Frame #	Beamline Energy	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
01:18:15	75.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.56808472	0.01025234	-0.18929965	0.00014691	0.03033764	-0.01703965	-0.02047510	-0.86729233	0.00020758	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47332558.00000000	0.00000000	znpc_85257-00075
01:18:18	76.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.45593262	0.01020188	-0.13111066	0.00024882	0.02456805	-0.01912722	-0.01424526	-0.83112968	0.00019114	0.00000000	0.00000000	0.00000000	1020204.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47337417.00000000	0.00000000	znpc_85257-00076
01:18:21	77.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.36514282	0.01031809	-0.13834319	0.00000225	0.04064399	-0.01759852	-0.01886421	-1.03988679	0.00002676	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47337339.00000000	0.00000000	znpc_85257-00077
01:18:24	78.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.27435303	0.01035606	-0.14442509	-0.00003226	0.01758208	-0.01542876	-0.02428861	-0.88537366	0.00019114	0.00000000	0.00000000	0.00000000	1020208.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47333573.00000000	0.00000000	znpc_85257-00078
01:18:27	79.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.17059326	0.01041425	-0.10711182	0.00007951	0.04156450	-0.01971897	-0.01222344	-0.85742979	-0.00005542	0.00000000	0.00000000	0.00000000	1020208.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47355454.00000000	0.00000000	znpc_85257-00079
01:18:30	80.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.08666992	0.01069007	-0.10218055	0.00024882	0.05732812	-0.01942309	-0.01580683	-0.72428550	-0.00003899	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47311185.00000000	0.00000000	znpc_85257-00080
01:18:33	81.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.99740601	0.01052290	-0.15264388	0.00015184	-0.00434563	-0.01830534	-0.01692458	-1.00372414	0.00019114	0.00000000	0.00000000	0.00000000	1020208.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47332685.00000000	0.00000000	znpc_85257-00081
01:18:36	82.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.77178955	0.01046323	-0.18124524	-0.00021965	0.02867744	-0.01702321	-0.00974137	-0.78839201	0.00015826	0.00000000	0.00000000	0.00000000	1020208.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47320991.00000000	0.00000000	znpc_85257-00082
01:18:39	83.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.66421509	0.01053128	-0.05763474	0.00016663	0.00321565	-0.01925872	-0.01771359	-0.81469212	0.00015826	0.00000000	0.00000000	0.00000000	1020208.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47335748.00000000	0.00000000	znpc_85257-00083
01:18:42	84.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.57952881	0.01049446	-0.15363013	-0.00007007	0.09470715	-0.01796015	-0.01488632	-0.97578027	0.00001033	0.00000000	0.00000000	0.00000000	1020252.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47331087.00000000	0.00000000	znpc_85257-00084
01:18:46	85.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.48645020	0.01040669	-0.08541423	-0.00035937	0.06559622	-0.01718758	-0.01838753	-0.96427398	0.00001033	0.00000000	0.00000000	0.00000000	1020252.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47310369.00000000	0.00000000	znpc_85257-00085
01:18:49	86.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.39413452	0.01054624	-0.17351959	0.00013376	0.07148087	-0.01657939	-0.01996553	-1.04317430	0.00001033	0.00000000	0.00000000	0.00000000	1020252.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47332356.00000000	0.00000000	znpc_85257-00086
01:18:52	87.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.29190063	0.01023623	-0.11746748	-0.00010952	0.11469523	-0.01791084	-0.01376857	-0.79167952	0.00009251	0.00000000	0.00000000	0.00000000	1020252.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47371596.00000000	0.00000000	znpc_85257-00087
01:18:55	88.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.21560669	0.01041293	-0.15330138	0.00002527	0.02070522	-0.01769715	-0.01777934	-0.84756725	0.00025689	0.00000000	0.00000000	0.00000000	1020188.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47358060.00000000	0.00000000	znpc_85257-00088
01:18:58	89.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.09620667	0.01050219	-0.11368684	-0.00001254	0.07493276	-0.01634927	-0.01524795	-0.96427398	-0.00003899	0.00000000	0.00000000	0.00000000	1020204.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47323365.00000000	0.00000000	znpc_85257-00089
01:19:01	90.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.02563477	0.01039617	-0.11976874	0.00033265	0.04956959	-0.01606983	-0.01782865	-0.93468636	0.00019114	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47378756.00000000	0.00000000	znpc_85257-00090
01:19:04	91.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.73669434	0.01054904	-0.15165762	0.00013869	0.04739983	-0.01820671	-0.01491920	-0.87551111	0.00009251	0.00000000	0.00000000	0.00000000	1020204.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47356036.00000000	0.00000000	znpc_85257-00091
01:19:07	92.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.65124512	0.01038368	-0.10875557	-0.00000103	0.05252835	-0.01911078	-0.01488632	-0.83277344	-0.00002255	0.00000000	0.00000000	0.00000000	1020204.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47354455.00000000	0.00000000	znpc_85257-00092
01:19:10	93.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.56579590	0.01061298	-0.09724928	-0.00009473	0.06904811	-0.01651364	-0.01715471	-0.92482382	0.00020758	0.00000000	0.00000000	0.00000000	1020200.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47387306.00000000	0.00000000	znpc_85257-00093
01:19:13	94.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.45745850	0.01060279	-0.19143654	0.00017978	0.02608031	-0.01809165	-0.01636570	-0.92975509	0.00024045	0.00000000	0.00000000	0.00000000	1020200.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47408250.00000000	0.00000000	znpc_85257-00094
01:19:17	95.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.35408020	0.01047490	-0.18403963	0.00011896	0.02468311	-0.01664514	-0.01925872	-1.02838049	0.00001033	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47363295.00000000	0.00000000	znpc_85257-00095
01:19:20	96.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.27359009	0.01033913	-0.23992736	0.00029320	-0.02944580	-0.01577395	-0.01820671	-0.77524195	0.00028976	0.00000000	0.00000000	0.00000000	1020236.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47381027.00000000	0.00000000	znpc_85257-00096
01:19:23	97.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.18814087	0.01044597	-0.11960437	0.00017321	0.01266725	-0.01830534	-0.01863409	-0.84427974	-0.00000611	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47379496.00000000	0.00000000	znpc_85257-00097
01:19:26	98.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.08972168	0.01037316	-0.10760494	0.00000225	0.03923036	-0.01656296	-0.01026737	-0.94619265	-0.00007186	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47373835.00000000	0.00000000	znpc_85257-00098
01:19:29	99.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.00961304	0.01025365	-0.13324755	0.00021759	0.03231014	-0.01620133	-0.01657939	-1.03988679	-0.00007186	0.00000000	0.00000000	0.00000000	1020236.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47398630.00000000	0.00000000	znpc_85257-00099
01:19:32	100.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.73211670	0.01029212	-0.15297263	-0.00022458	0.05639118	-0.01549451	-0.01965322	-0.90345498	0.00009251	0.00000000	0.00000000	0.00000000	1020236.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47347332.00000000	0.00000000	znpc_85257-00100
01:19:35	101.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.64285278	0.01023722	-0.10316680	-0.00008980	0.08211597	-0.01472195	-0.01631639	-0.89852371	-0.00003899	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47381698.00000000	0.00000000	znpc_85257-00101
01:19:38	102.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.54290771	0.01034061	-0.17253333	0.00019129	-0.00299775	-0.01764784	-0.01495207	-0.94783641	0.00009251	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47386182.00000000	0.00000000	znpc_85257-00102
01:19:41	103.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.45516968	0.01030330	-0.10875557	0.00011896	0.00691410	-0.01671089	-0.01468907	-0.98235530	0.00002676	0.00000000	0.00000000	0.00000000	1020236.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47365972.00000000	0.00000000	znpc_85257-00103
01:19:44	104.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.35751343	0.01024511	-0.08492110	-0.00001418	0.02793775	-0.01843684	-0.02256267	-0.95276768	0.00002676	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47321681.00000000	0.00000000	znpc_85257-00104
01:19:47	105.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.27435303	0.01029820	-0.13965820	0.00004335	0.05928419	-0.01860121	-0.01855190	-0.77852947	0.00020758	0.00000000	0.00000000	0.00000000	1020220.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47366730.00000000	0.00000000	znpc_85257-00105
01:19:50	106.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.16983032	0.01061660	-0.16250642	-0.00012267	0.10522719	-0.01595477	-0.02082029	-0.82619841	0.00007608	0.00000000	0.00000000	0.00000000	1020236.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47344824.00000000	0.00000000	znpc_85257-00106
01:19:54	107.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.09048462	0.01049644	-0.19357342	0.00000883	0.07013299	-0.01648077	-0.01616845	-0.98564281	0.00009251	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47369086.00000000	0.00000000	znpc_85257-00107
01:19:57	108.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.99053955	0.01049677	-0.11812499	-0.00020979	0.08938138	-0.01631639	-0.02026141	-0.91989255	0.00017470	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47363757.00000000	0.00000000	znpc_85257-00108
01:20:00	109.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.99075317	0.01057090	-0.10218055	-0.00024924	0.05920200	-0.02019566	-0.01306175	-1.01358668	0.00001033	0.00000000	0.00000000	0.00000000	1020240.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47408160.00000000	0.00000000	znpc_85257-00109
01:20:03	110.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.88470459	0.01049183	-0.20047720	-0.00046622	0.08344742	-0.01838753	-0.01565889	-0.87386736	0.00014183	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47329430.00000000	0.00000000	znpc_85257-00110
01:20:06	111.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.79010010	0.01044219	-0.12437126	0.00032936	0.04733408	-0.01940665	-0.01774646	-0.86564857	-0.00005542	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47347720.00000000	0.00000000	znpc_85257-00111
01:20:09	112.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.67909241	0.00971988	-0.14495110	0.00000373	0.04793405	-0.01315052	-0.01546657	-0.90822187	0.00002183	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57011385.00000000	0.00000000	znpc_85257-00112
01:20:12	113.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.56732178	0.00846165	-0.11205952	0.00007820	0.05404554	-0.01283163	-0.01586765	-0.90608499	0.00003991	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57071555.00000000	0.00000000	znpc_85257-00113
01:20:16	114.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.50170898	0.00982279	-0.12907241	-0.00000679	0.04434738	-0.01289409	-0.01259657	-0.95079517	0.00005306	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57017969.00000000	0.00000000	znpc_85257-00114
01:20:19	115.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.39222717	0.00862614	-0.12951622	-0.00000827	-0.01104723	-0.01324914	-0.01512138	-0.91167376	0.00004813	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57073632.00000000	0.00000000	znpc_85257-00115
01:20:22	116.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.12557983	0.00950206	-0.17167858	0.00002313	0.03434347	-0.01277245	-0.01229083	-0.90937250	0.00007772	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57032246.00000000	0.00000000	znpc_85257-00116
01:20:25	117.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.97070312	0.00852641	-0.11597166	-0.00000728	0.06930289	-0.01266890	-0.01299272	-0.92252256	0.00005964	0.00000000	0.00000000	0.00000000	1020224.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57087856.00000000	0.00000000	znpc_85257-00117
01:20:28	118.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.89440918	0.00910056	-0.10341336	-0.00000547	0.07348789	-0.01266725	-0.01351050	-0.88488053	0.00007279	0.00000000	0.00000000	0.00000000	1020228.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57047394.00000000	0.00000000	znpc_85257-00118
01:20:32	119.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	499.75975037	0.00857048	-0.15834771	-0.00007451	0.02987081	-0.01236316	-0.01691472	-0.88372990	0.00006128	0.00000000	0.00000000	0.00000000	1020244.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57075301.00000000	0.00000000	znpc_85257-00119
01:20:35	120.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.73822021	0.00990848	-0.12828340	-0.00006350	-0.00383442	-0.01316367	-0.01634762	-0.91890629	0.00004156	0.00000000	0.00000000	0.00000000	1020228.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57158368.00000000	0.00000000	znpc_85257-00120
01:20:38	121.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.62962850	0.00939415	-0.16155304	0.00008921	0.06690300	-0.01287108	-0.01600737	-0.93616574	0.00010566	0.00000000	3.34147900	0.00000000	1020236.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57147065.00000000	0.00000000	znpc_85257-00121
01:20:41	122.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.53260803	0.00868671	-0.15591495	0.00000817	0.02692027	-0.01250616	-0.01510659	-0.90049622	0.00009416	0.00000000	0.00000000	0.00000000	1020252.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57177368.00000000	0.00000000	znpc_85257-00122
01:20:44	123.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.42846680	0.00961936	-0.16553093	-0.00003292	0.08669877	-0.01300093	-0.01535808	-0.91068751	0.00011717	0.00000000	0.00000000	0.00000000	1020252.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57102894.00000000	0.00000000	znpc_85257-00123
01:20:47	124.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.33920288	0.00874592	-0.17277990	0.00006505	0.04215954	-0.01254890	-0.01487810	-0.86942921	0.00006621	0.00000000	0.00000000	0.00000000	1020260.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57159102.00000000	0.00000000	znpc_85257-00124
01:20:50	125.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.24269104	0.00899151	-0.13259005	0.00002247	0.04785680	-0.01307655	-0.01444251	-0.95737020	0.00003498	0.00000000	0.00000000	0.00000000	1020276.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57132730.00000000	0.00000000	znpc_85257-00125
01:20:54	126.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.16601562	0.00944994	-0.13446393	-0.00015029	0.04314579	-0.01275108	-0.01490605	-0.91792004	0.00009087	0.00000000	0.00000000	0.00000000	1020260.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57196303.00000000	0.00000000	znpc_85257-00126
01:20:57	127.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.05805969	0.00843778	-0.13421736	0.00004039	0.02388260	-0.01368967	-0.01627201	-0.93172759	0.00011553	0.00000000	0.00000000	0.00000000	1020260.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	57128126.00000000	0.00000000	znpc_85257-00127
